,sDistance,x,y,aYaw,vCar,xSteerRack,,,sDistance_Pedal,rAccel,pBrakeFIA
01:08.2,2720.9,552.83,33.38,23.93,92.34,-6.35,,01:08.2,2704.15,73.239,-0.01
01:08.3,2722.19,551.66,32.85,22.8,93.36,-6.59,,01:08.3,2705.42,77.125,0.01
01:08.3,2723.49,550.46,32.34,21.59,94.24,-5.61,,01:08.3,2707.1,79.237,0.05
01:08.3,2724.8,549.24,31.85,19.76,94.99,-4.43,,01:08.3,2708.02,80.4,0.05
01:08.4,2726.13,548,31.38,17.71,95.97,-3.64,,01:08.4,2709.24,80.032,0
01:08.5,2727.47,546.73,30.94,15.82,97.01,-2.79,,01:08.5,2710.46,80.032,0.03
01:08.5,2728.82,545.45,30.52,14.17,97.93,-1.89,,01:08.5,2711.88,80.001,-0.03
01:08.5,2730.18,544.14,30.12,12.62,98.79,-1.17,,01:08.5,2713.21,80.093,0.06
01:08.6,2731.56,542.81,29.76,10.84,99.59,0.15,,01:08.6,2714.53,80.185,0.04
01:08.7,2732.95,541.47,29.41,8.87,100.53,1.31,,01:08.7,2715.95,80.032,0.07
01:08.7,2734.35,540.1,29.08,7.08,101.48,1.94,,01:08.7,2717.28,80.766,0.04
01:08.7,2735.76,538.72,28.79,5.53,102.28,2.64,,01:08.7,2718.7,84.897,-0.07
01:08.8,2737.18,537.31,28.53,3.9,103.03,3.14,,01:08.8,2720.12,87.467,0.03
01:08.8,2738.61,535.9,28.3,2.37,104,4.84,,01:08.8,2721.45,87.682,0.03
01:08.9,2740.06,534.46,28.09,1.24,104.94,7.41,,01:08.9,2722.97,85.325,-0.02
01:09.0,2741.52,533.01,27.9,0.49,105.75,9.18,,01:09.0,2724.5,82.725,0.05
01:09.0,2743,531.54,27.72,0.37,106.77,9.12,,01:09.0,2725.72,82.786,0.02
01:09.0,2744.49,530.06,27.57,1.03,107.99,6.81,,01:09.0,2727.24,83.061,0.02
01:09.1,2746,528.56,27.44,2.2,109.19,2.71,,01:09.1,2728.77,84.714,0.06
01:09.1,2747.53,527.04,27.33,3.16,110.37,-0.5,,01:09.1,2730.3,89.701,0.01
01:09.2,2749.07,525.5,27.23,3.41,111.62,-0.84,,01:09.2,2731.82,93.77,0.02
01:09.3,2750.63,523.94,27.13,3.29,113.09,-0.51,,01:09.3,2733.35,96.035,0.06
01:09.3,2752.21,522.36,27.04,3.13,114.73,-0.54,,01:09.3,2734.87,99.741,0.01
01:09.3,2753.81,520.76,26.95,2.97,116.24,-0.59,,01:09.3,2736.4,99.998,0.04
01:09.4,2755.44,519.14,26.87,2.75,117.63,-0.61,,01:09.4,2738.13,99.998,0
01:09.4,2757.08,517.5,26.79,2.54,119.05,-0.26,,01:09.4,2739.76,99.998,0.05
01:09.5,2758.74,515.84,26.71,2.32,120.29,-0.03,,01:09.5,2741.28,99.998,0.01
01:09.6,2760.42,514.16,26.63,2.16,121.69,0.35,,01:09.6,2743.11,99.998,0.08
01:09.6,2762.13,512.46,26.56,2.09,123.36,0.46,,01:09.6,2744.34,99.998,-0.01
01:09.7,2763.85,510.74,26.49,2.17,124.84,0.47,,01:09.7,2746.78,99.998,0.05
01:09.7,2765.6,509,26.42,2.29,126.22,0.2,,01:09.7,2748.1,99.998,0
01:09.8,2767.36,507.23,26.35,2.35,127.56,-0.01,,01:09.8,2749.83,99.998,0.01
01:09.8,2769.14,505.46,26.27,2.38,128.74,-0.16,,01:09.8,2751.66,99.998,0.04
01:09.9,2770.93,503.66,26.2,2.39,129.39,-0.29,,01:09.9,2753.49,99.998,0.01
01:09.9,2772.72,501.87,26.13,2.37,129.69,-0.3,,01:09.9,2755.22,99.998,0.08
01:10.0,2774.53,500.06,26.05,2.29,130.41,-0.3,,01:10.0,2757,99.998,0.03
01:10.0,2776.35,498.24,25.98,2.14,131.84,-0.22,,01:10.0,2758.78,99.998,0.05
01:10.0,2778.2,496.4,25.91,1.96,133.9,-0.17,,01:10.0,2760.66,99.998,0.04
01:10.1,2780.07,494.53,25.84,1.83,135.52,-0.08,,01:10.1,2762.44,99.998,0.08
01:10.2,2781.96,492.64,25.78,1.79,136.72,-0.07,,01:10.2,2764.32,99.998,0.05
01:10.2,2783.87,490.74,25.72,1.76,137.71,-0.07,,01:10.2,2766.21,99.998,0.05
01:10.2,2785.78,488.82,25.66,1.72,138.48,-0.05,,01:10.2,2768.14,99.998,0.07
01:10.3,2787.71,486.89,25.6,1.68,139.49,0.01,,01:10.3,2770.07,99.998,0.04
01:10.4,2789.66,484.95,25.54,1.63,140.73,0.03,,01:10.4,2771.95,99.998,0.07
01:10.4,2791.62,482.98,25.48,1.61,142.11,0.1,,01:10.4,2773.84,99.998,0.07
01:10.5,2793.61,481,25.42,1.59,143.43,0,,01:10.5,2775.92,99.998,0.07
01:10.5,2795.61,479,25.36,1.58,144.75,-0.02,,01:10.5,2777.8,99.998,0
01:10.5,2797.63,476.98,25.31,1.58,145.95,-0.13,,01:10.5,2779.89,99.998,0.07
01:10.6,2799.66,474.95,25.25,1.54,147.13,-0.15,,01:10.6,2781.87,99.998,0.07
01:10.7,2801.71,472.9,25.2,1.49,148.22,-0.17,,01:10.7,2783.86,99.998,0.01
01:10.7,2803.78,470.83,25.14,1.43,149.17,-0.21,,01:10.7,2785.94,99.998,0.07
01:10.7,2805.86,468.75,25.09,1.33,150.22,-0.21,,01:10.7,2787.98,99.998,0.03
01:10.8,2807.95,466.66,25.04,1.22,151.49,-0.2,,01:10.8,2790.11,99.998,0.04
01:10.8,2810.06,464.55,24.99,1.12,152.68,-0.17,,01:10.8,2792.1,99.998,0.02
01:10.9,2812.19,462.42,24.94,1.03,153.78,-0.15,,01:10.9,2794.28,99.998,0.05
01:11.0,2814.34,460.28,24.9,0.93,154.91,-0.13,,01:11.0,2796.37,99.998,0.07
01:11.0,2816.5,458.12,24.87,0.89,155.98,-0.12,,01:11.0,2798.66,99.998,0.04
01:11.1,2818.67,455.95,24.83,0.85,156.9,-0.1,,01:11.1,2800.64,99.998,0.07
01:11.1,2820.86,453.76,24.8,0.81,158.03,-0.03,,01:11.1,2802.93,99.998,0.08
01:11.2,2823.06,451.56,24.76,0.77,159.09,0,,01:11.2,2805.22,99.998,0.07
01:11.2,2825.28,449.34,24.73,0.76,160.12,0.06,,01:11.2,2807.2,99.998,0.04
01:11.2,2827.51,447.11,24.7,0.77,161.09,0.07,,01:11.2,2809.49,99.998,0.04
01:11.3,2829.75,444.87,24.67,0.8,161.91,0.08,,01:11.3,2811.78,99.998,0.02
01:11.3,2832,442.61,24.64,0.84,162.65,0.09,,01:11.3,2814.07,99.998,0.06
01:11.4,2834.27,440.35,24.61,0.89,163.84,0.09,,01:11.4,2816.15,99.998,0.06
01:11.5,2836.55,438.06,24.57,0.94,165.06,0.08,,01:11.5,2818.34,99.998,0.03
01:11.5,2838.85,435.76,24.54,0.97,166.05,0.09,,01:11.5,2820.63,99.998,0.02
01:11.5,2841.16,433.45,24.5,1.02,166.93,0.12,,01:11.5,2822.92,99.998,0.03
01:11.6,2843.49,431.13,24.46,1.09,167.96,0.17,,01:11.6,2825.21,99.998,0.05
01:11.7,2845.83,428.79,24.42,1.14,168.92,0.17,,01:11.7,2827.8,99.998,0.01
01:11.7,2848.18,426.44,24.37,1.19,169.81,0.17,,01:11.7,2830.09,99.998,-0.05
01:11.8,2850.55,424.07,24.33,1.26,170.71,0.17,,01:11.8,2832.38,99.998,0
01:11.8,2852.92,421.69,24.28,1.33,171.67,0.17,,01:11.8,2834.67,99.998,0.01
01:11.8,2855.31,419.31,24.22,1.41,172.52,0.17,,01:11.8,2836.96,99.998,-0.03
01:11.9,2857.72,416.9,24.17,1.5,173.49,0.12,,01:11.9,2839.55,99.998,0.03
01:11.9,2860.13,414.49,24.11,1.58,174.46,0.08,,01:11.9,2841.84,99.998,0
01:12.0,2862.56,412.06,24.05,1.62,175.37,0.06,,01:12.0,2844.13,99.998,-0.01
01:12.0,2865,409.62,23.98,1.64,176.21,0.03,,01:12.0,2846.72,99.998,0.03
01:12.1,2867.46,407.17,23.91,1.66,177.12,-0.05,,01:12.1,2849.01,99.998,0.03
,,,,,,,,01:12.2,2851.61,99.998,-0.03
