,sDistance,x,y,aYaw,vCar,xSteerRack,,,sDistance_Pedal,rAccel,pBrakeFiA
01:08.3,2054.89,-192.83,-405.99,-147.06,195.76,-0.03,,01:08.3,2061.24,96.922,0.01
01:08.3,2057.61,-190.55,-404.51,-147.08,195.58,-0.02,,01:08.3,2063.94,96.953,0.02
01:08.4,2060.32,-188.27,-403.04,-147.09,195.4,-0.02,,01:08.4,2066.63,96.096,0.09
01:08.5,2063.03,-185.99,-401.56,-147.11,195.23,-0.02,,01:08.5,2069.28,96.494,0.01
01:08.5,2065.74,-183.72,-400.09,-147.13,195.01,-0.03,,01:08.5,2071.92,69.75,0.06
01:08.5,2068.45,-181.44,-398.62,-147.15,194.81,-0.03,,01:08.5,2074.77,17.704,0.08
01:08.6,2071.15,-179.17,-397.15,-147.17,194.59,-0.03,,01:08.6,2077.41,0,0.09
01:08.7,2073.86,-176.9,-395.69,-147.19,194.33,-0.02,,01:08.7,2080.26,0,0.02
01:08.7,2076.55,-174.63,-394.23,-147.2,194.07,0.06,,01:08.7,2082.91,0,-0.1
01:08.7,2079.25,-172.37,-392.77,-147.18,193.8,0.2,,01:08.7,2085.6,0,0.12
01:08.8,2081.94,-170.11,-391.31,-147.11,193.53,0.28,,01:08.8,2088.4,0,0.05
01:08.8,2084.62,-167.85,-389.85,-147.01,193.3,0.37,,01:08.8,2091.1,0,0.03
01:08.9,2087.31,-165.6,-388.39,-146.88,193.04,0.35,,01:08.9,2093.79,0,0.06
01:09.0,2089.99,-163.36,-386.93,-146.76,192.77,0.38,,01:09.0,2096.44,0,-0.01
01:09.0,2092.66,-161.11,-385.47,-146.65,192.51,0.37,,01:09.0,2099.08,0,0.03
01:09.0,2095.33,-158.88,-384.01,-146.55,192.26,0.35,,01:09.0,2101.78,0,-0.07
01:09.1,2098,-156.65,-382.54,-146.44,192.02,0.26,,01:09.1,2104.37,0,0.97
01:09.1,2100.67,-154.43,-381.07,-146.34,191.63,0.17,,01:09.1,2106.97,0,10.87
01:09.2,2103.32,-152.21,-379.61,-146.3,190.77,0.17,,01:09.2,2109.66,0,22.23
01:09.3,2105.96,-150.01,-378.15,-146.26,189.52,0.19,,01:09.3,2112.31,0,28.63
01:09.3,2108.58,-147.83,-376.69,-146.2,187.91,0.37,,01:09.3,2114.95,0,32.11
01:09.3,2111.18,-145.67,-375.25,-146.08,186.17,0.69,,01:09.3,2117.49,0,32.98
01:09.4,2113.76,-143.53,-373.82,-145.88,184.49,0.85,,01:09.4,2120.14,0,32.77
01:09.4,2116.31,-141.42,-372.39,-145.56,182.89,0.98,,01:09.4,2122.68,0,32.46
01:09.5,2118.83,-139.33,-370.97,-145.19,181.14,0.86,,01:09.5,2125.23,0,32.01
01:09.6,2121.34,-137.26,-369.55,-144.86,179.46,0.99,,01:09.6,2127.72,0,32.01
01:09.6,2123.82,-135.23,-368.13,-144.6,177.84,1.36,,01:09.6,2130.31,0,32.62
01:09.7,2126.28,-133.21,-366.72,-144.16,176.3,1.77,,01:09.7,2132.91,0,32.7
01:09.7,2128.71,-131.23,-365.3,-143.43,174.58,2.06,,01:09.7,2135.19,0,32.74
01:09.8,2131.13,-129.28,-363.89,-142.68,172.7,1.71,,01:09.8,2137.79,0,32.55
01:09.8,2133.51,-127.36,-362.47,-142.04,171.01,1.99,,01:09.8,2140.08,0,31.83
01:09.9,2135.88,-125.47,-361.04,-141.59,169.39,1.97,,01:09.9,2142.67,0,31.5
01:09.9,2138.22,-123.62,-359.61,-141.02,167.78,2.5,,01:09.9,2144.96,0,30.77
01:10.0,2140.54,-121.8,-358.17,-140.4,166.2,2.63,,01:10.0,2147.25,0,29.92
01:10.0,2142.83,-120.01,-356.73,-139.85,164.75,2.86,,01:10.0,2149.54,0,28.83
01:10.0,2145.11,-118.25,-355.29,-139.23,163.27,2.75,,01:10.0,2151.83,0,28.64
01:10.1,2147.37,-116.51,-353.84,-138.49,161.74,2.43,,01:10.1,2154.12,0,27.81
01:10.2,2149.6,-114.81,-352.39,-137.66,160.2,1.97,,01:10.2,2156.4,0,26.84
01:10.2,2151.82,-113.15,-350.93,-136.93,158.79,2.37,,01:10.2,2158.69,0,25.67
01:10.2,2154.02,-111.52,-349.46,-136.67,157.51,2.5,,01:10.2,2160.98,0,24.89
01:10.3,2156.19,-109.91,-347.99,-136.26,156.25,2.6,,01:10.3,2163.07,0,24.74
01:10.4,2158.36,-108.33,-346.51,-135.27,155.07,2.84,,01:10.4,2165.26,0,23.97
01:10.4,2160.5,-106.78,-345.03,-134.62,153.89,2.93,,01:10.4,2167.44,0,22.64
01:10.5,2162.63,-105.26,-343.54,-134.08,152.69,2.93,,01:10.5,2169.53,0,21.86
01:10.5,2164.74,-103.77,-342.04,-133.4,151.54,3.13,,01:10.5,2171.71,0,22.12
01:10.5,2166.84,-102.3,-340.54,-132.73,150.46,3.41,,01:10.5,2173.8,0,20.96
01:10.6,2168.92,-100.87,-339.04,-132.01,149.38,3.59,,01:10.6,2175.99,0,20.21
01:10.7,2170.98,-99.45,-337.53,-131.17,148.34,3.6,,01:10.7,2178.07,0,19.72
01:10.7,2173.03,-98.07,-336.01,-130.24,147.23,3.24,,01:10.7,2180.06,0,19.53
01:10.7,2175.07,-96.72,-334.49,-129.16,146.1,2.87,,01:10.7,2182.04,0,19.84
01:10.8,2177.09,-95.4,-332.95,-127.99,144.95,2.99,,01:10.8,2184.13,0,20.05
01:10.8,2179.1,-94.12,-331.41,-127.18,143.84,3.28,,01:10.8,2186.31,0,20.27
01:10.9,2181.09,-92.88,-329.85,-126.6,142.74,3.51,,01:10.9,2188.3,0,20.81
01:11.0,2183.06,-91.68,-328.29,-125.77,141.7,3.6,,01:11.0,2190.28,0,21
01:11.0,2185.02,-90.5,-326.72,-124.9,140.71,3.99,,01:11.0,2192.16,0,20.71
01:11.1,2186.97,-89.35,-325.15,-124.33,139.7,4.34,,01:11.1,2194.25,0,20.55
01:11.1,2188.9,-88.23,-323.57,-123.74,138.73,4.65,,01:11.1,2196.13,0,20.7
01:11.2,2190.82,-87.13,-322,-122.92,137.63,4.39,,01:11.2,2198.06,0,20.17
01:11.2,2192.72,-86.06,-320.42,-121.83,136.51,4.03,,01:11.2,2199.99,0,19.01
01:11.2,2194.61,-85.02,-318.84,-120.94,135.57,4.24,,01:11.2,2202.03,0,17.71
01:11.3,2196.48,-84.01,-317.26,-120.46,134.57,4.14,,01:11.3,2203.76,0,17.18
01:11.3,2198.35,-83.03,-315.68,-119.17,133.66,4.65,,01:11.3,2205.69,0,17.01
01:11.4,2200.2,-82.08,-314.09,-118.36,132.82,4.61,,01:11.4,2207.52,0,15.76
01:11.5,2202.04,-81.16,-312.5,-118.42,132.2,5.06,,01:11.5,2209.35,0,13.37
01:11.5,2203.86,-80.25,-310.91,-117.84,131.59,4.97,,01:11.5,2211.29,0,11.28
01:11.5,2205.69,-79.36,-309.32,-116.52,131.09,4.89,,01:11.5,2212.71,0,8.06
01:11.6,2207.51,-78.49,-307.72,-115.3,130.51,4.32,,01:11.6,2215.3,0,7.01
01:11.7,2209.31,-77.66,-306.12,-113.89,129.93,3.74,,01:11.7,2216.83,0,6.97
01:11.7,2211.12,-76.87,-304.5,-112.44,129.4,3.74,,01:11.7,2218.61,0,6.72
01:11.8,2212.91,-76.12,-302.87,-111.62,128.9,3.57,,01:11.8,2220.49,0,7.15
01:11.8,2214.69,-75.41,-301.23,-111.03,128.49,3.25,,01:11.8,2222.27,0,7.09
01:11.8,2216.47,-74.72,-299.59,-110.05,128.14,1.52,,01:11.8,2224,0,5.99
01:11.9,2218.25,-74.05,-297.94,-109.01,127.82,-0.25,,01:11.9,2225.83,0,4.78
01:11.9,2220.02,-73.4,-296.29,-108.45,127.53,0.14,,01:11.9,2227.51,0,4.85
01:12.0,2221.79,-72.77,-294.64,-108.4,127.26,0.61,,01:12.0,2229.29,0,5.06
01:12.0,2223.55,-72.17,-292.98,-108.47,127.07,0.51,,01:12.0,2231.02,0,5.11
01:12.1,2225.31,-71.57,-291.32,-108.34,126.94,0.17,,01:12.1,2232.85,0,4.86
01:12.2,2227.07,-70.98,-289.66,-107.94,126.77,1.08,,01:12.2,2234.53,0,5.49
01:12.2,2228.83,-70.4,-288,-107.44,126.44,2.46,,01:12.2,2236.31,0,6.71
01:12.3,2230.58,-69.85,-286.34,-106.92,126.09,3.75,,01:12.3,2238.04,0,7.71
01:12.3,2232.33,-69.32,-284.67,-106.24,125.7,4.07,,01:12.3,2239.87,0,8.34
01:12.3,2234.08,-68.83,-283.01,-105.37,125.32,3.93,,01:12.3,2241.7,0,8.75
01:12.4,2235.81,-68.36,-281.33,-104.4,124.94,4.04,,01:12.4,2243.33,0,8.83
01:12.5,2237.55,-67.91,-279.66,-103.35,124.55,4.4,,01:12.5,2245.06,0,8.55
01:12.5,2239.27,-67.5,-277.99,-102.25,124.17,4.77,,01:12.5,2246.89,0,8.54
01:12.5,2240.99,-67.11,-276.31,-101.12,123.78,4.92,,01:12.5,2248.72,0,8.29
01:12.6,2242.71,-66.74,-274.64,-99.95,123.38,4.94,,01:12.6,2250.35,0,7.82
01:12.6,2244.42,-66.41,-272.96,-98.78,123,4.94,,01:12.6,2252.08,0,7.15
01:12.7,2246.12,-66.11,-271.28,-97.63,122.65,4.97,,01:12.7,2253.91,0,6.29
01:12.8,2247.82,-65.84,-269.61,-96.52,122.33,5,,01:12.8,2255.74,0,5.35
01:12.8,2249.52,-65.6,-267.93,-95.44,122.06,5.04,,01:12.8,2257.27,0,4.07
01:12.8,2251.21,-65.39,-266.25,-94.39,121.81,5.05,,01:12.8,2259.1,0,2.82
01:12.9,2252.9,-65.21,-264.57,-93.38,121.56,5.04,,01:12.9,2260.62,0,1.96
01:12.9,2254.59,-65.06,-262.89,-92.38,121.3,4.89,,01:12.9,2262.46,0,1.07
01:13.0,2256.27,-64.95,-261.22,-91.41,121.05,4.52,,01:13.0,2263.98,0,-0.29
01:13.0,2257.95,-64.86,-259.54,-90.48,120.8,3.93,,01:13.0,2265.66,0,-0.05
01:13.1,2259.62,-64.8,-257.87,-89.59,120.56,3.23,,01:13.1,2267.34,0,-0.02
01:13.2,2261.29,-64.78,-256.2,-88.75,120.34,2.58,,01:13.2,2268.86,0,0.09
01:13.2,2262.96,-64.78,-254.53,-88.02,120.13,2.1,,01:13.2,2270.7,0,0.1
01:13.3,2264.63,-64.82,-252.86,-87.41,119.94,1.76,,01:13.3,2272.22,0,0.06
01:13.3,2266.3,-64.87,-251.2,-86.93,119.77,1.57,,01:13.3,2274.05,0,0.27
01:13.3,2267.96,-64.95,-249.54,-86.52,119.6,1.37,,01:13.3,2275.58,0,1.62
01:13.4,2269.62,-65.04,-247.88,-86.17,119.42,1.04,,01:13.4,2276.95,0,6.25
01:13.5,2271.28,-65.14,-246.23,-85.9,119.06,0.51,,01:13.5,2279.24,0,15.26
01:13.5,2272.93,-65.26,-244.59,-85.76,118.28,0.1,,01:13.5,2280.56,0,20.53
01:13.5,2274.57,-65.37,-242.96,-85.74,117.18,-0.04,,01:13.5,2282.29,0,24.99
01:13.6,2276.19,-65.49,-241.34,-85.78,115.89,-0.04,,01:13.6,2283.92,0,27.9
01:13.7,2277.79,-65.61,-239.75,-85.8,114.52,0,,01:13.7,2285.65,0,29.39
01:13.7,2279.37,-65.72,-238.17,-85.81,113.09,0.03,,01:13.7,2287.17,0,30.18
01:13.7,2280.93,-65.84,-236.61,-85.81,111.66,-0.04,,01:13.7,2288.7,0,31.46
01:13.8,2282.47,-65.95,-235.08,-85.83,110.08,-0.02,,01:13.8,2290.23,0,32.74
01:13.9,2283.99,-66.06,-233.56,-85.81,108.62,-0.12,,01:13.9,2292.06,0,33.4
01:13.9,2285.49,-66.17,-232.07,-85.86,106.94,-0.2,,01:13.9,2293.58,0,34.37
01:14.0,2286.96,-66.27,-230.6,-85.92,105.25,-0.28,,01:14.0,2294.96,0,35.51
01:14.0,2288.41,-66.37,-229.15,-86.01,103.64,-0.41,,01:14.0,2296.33,0,35.9
01:14.1,2289.84,-66.47,-227.73,-86.15,101.9,-0.53,,01:14.1,2297.86,0,36.16
01:14.1,2291.24,-66.56,-226.33,-86.28,100.15,-0.7,,01:14.1,2299.38,0,36.38
01:14.2,2292.62,-66.65,-224.95,-86.47,98.38,-1,,01:14.2,2300.76,0,36.63
01:14.2,2293.98,-66.73,-223.6,-86.71,96.6,-1.43,,01:14.2,2302.13,0,37.37
01:14.2,2295.31,-66.81,-222.27,-87.08,94.78,-1.87,,01:14.2,2303.5,0,37.85
01:14.3,2296.61,-66.87,-220.97,-87.54,92.94,-2.49,,01:14.3,2304.88,0,38.55
01:14.3,2297.89,-66.92,-219.7,-88.04,91.07,-3.16,,01:14.3,2306.1,0,39.04
01:14.4,2299.14,-66.95,-218.44,-88.65,89.24,-3.7,,01:14.4,2307.42,0,38.97
01:14.5,2300.37,-66.98,-217.22,-89.47,87.51,-4.14,,01:14.5,2308.54,0,38.12
01:14.5,2301.57,-66.99,-216.01,-90.32,85.83,-4.47,,01:14.5,2310.22,0,37.09
01:14.6,2302.75,-66.98,-214.83,-91.12,84.14,-5.11,,01:14.6,2311.13,0,36.44
01:14.6,2303.91,-66.95,-213.68,-92.08,82.64,-5.49,,01:14.6,2312.3,0,35.49
01:14.7,2305.05,-66.9,-212.54,-93.09,81.01,-5.63,,01:14.7,2313.42,0,35.25
01:14.7,2306.16,-66.84,-211.43,-94,79.43,-5.91,,01:14.7,2314.54,0,34.51
01:14.7,2307.26,-66.75,-210.34,-95.02,78.08,-6.37,,01:14.7,2315.71,0,33.29
01:14.8,2308.33,-66.65,-209.27,-95.99,76.64,-7.28,,01:14.8,2316.88,0,32.97
01:14.8,2309.38,-66.53,-208.22,-96.97,75.19,-8.31,,01:14.8,2317.85,0,33.07
01:14.9,2310.42,-66.39,-207.2,-98.2,73.86,-9.02,,01:14.9,2319.02,0,32.34
01:15.0,2311.44,-66.23,-206.19,-99.51,72.45,-9.47,,01:15.0,2319.98,0,31.94
01:15.0,2312.43,-66.06,-205.21,-100.74,71.06,-9.8,,01:15.0,2321.05,0,31.04
01:15.0,2313.41,-65.86,-204.25,-101.99,69.77,-10.2,,01:15.0,2322.12,0,28.89
01:15.1,2314.37,-65.65,-203.32,-103.24,68.42,-10.67,,01:15.1,2322.98,0,27.95
01:15.2,2315.32,-65.42,-202.4,-104.48,67.06,-10.93,,01:15.2,2323.95,0,28.1
01:15.2,2316.24,-65.17,-201.52,-105.78,65.69,-11.14,,01:15.2,2325.02,0,27.56
01:15.2,2317.14,-64.9,-200.65,-107.11,64.4,-11.57,,01:15.2,2325.78,0,26.13
01:15.3,2318.03,-64.62,-199.81,-108.43,63.2,-12.44,,01:15.3,2326.85,0,22.44
01:15.3,2318.9,-64.33,-198.99,-109.81,62.18,-13.54,,01:15.3,2327.61,0,18.28
01:15.4,2319.76,-64.02,-198.19,-111.32,61.3,-14.41,,01:15.4,2328.48,0,16.22
01:15.4,2320.61,-63.69,-197.42,-112.94,60.51,-15,,01:15.4,2329.44,0,15.15
01:15.5,2321.45,-63.34,-196.66,-114.63,59.75,-15.42,,01:15.5,2330.21,0,15.46
01:15.5,2322.27,-62.97,-195.92,-116.35,58.96,-15.8,,01:15.5,2331.27,0,15.61
01:15.6,2323.09,-62.59,-195.2,-118.14,58.17,-16.18,,01:15.6,2332.04,0,14.94
01:15.7,2323.9,-62.18,-194.51,-120.01,57.44,-16.58,,01:15.7,2332.8,0,13.39
01:15.7,2324.69,-61.76,-193.84,-121.95,56.82,-16.95,,01:15.7,2333.56,0,10.35
01:15.8,2325.48,-61.32,-193.19,-123.95,56.37,-17.49,,01:15.8,2334.33,0,6.21
01:15.8,2326.27,-60.86,-192.55,-125.95,56.09,-18.24,,01:15.8,2335.09,0,2.98
01:15.8,2327.05,-60.38,-191.94,-127.92,55.83,-19.11,,01:15.8,2335.85,0,0.88
01:15.9,2327.82,-59.88,-191.35,-129.88,55.56,-19.87,,01:15.9,2336.61,0,-0.04
01:15.9,2328.6,-59.37,-190.78,-131.86,55.28,-20.33,,01:15.9,2337.38,0,-0.07
01:16.0,2329.37,-58.83,-190.23,-133.87,55.01,-20.46,,01:16.0,2338.14,0,0.04
01:16.0,2330.13,-58.28,-189.7,-135.94,54.73,-20.47,,01:16.0,2338.9,0,-0.01
01:16.1,2330.9,-57.72,-189.2,-138.03,54.45,-20.47,,01:16.1,2339.67,0,0.03
01:16.2,2331.66,-57.14,-188.72,-140.19,54.16,-20.47,,01:16.2,2340.58,0,0.03
01:16.2,2332.41,-56.54,-188.27,-142.36,53.9,-20.47,,01:16.2,2341.5,0,0.04
01:16.2,2333.16,-55.93,-187.84,-144.37,53.67,-20.47,,01:16.2,2342.26,0,0.03
01:16.3,2333.91,-55.31,-187.43,-146.25,53.42,-20.47,,01:16.3,2343.02,0,0.02
01:16.4,2334.65,-54.67,-187.04,-148.16,53.14,-20.36,,01:16.4,2343.79,0,0
01:16.4,2335.39,-54.03,-186.69,-150.27,52.87,-20.32,,01:16.4,2344.55,0,0.03
01:16.5,2336.13,-53.38,-186.35,-152.48,52.62,-20.38,,01:16.5,2345.31,0,0.04
01:16.5,2336.86,-52.72,-186.05,-154.7,52.38,-20.57,,01:16.5,2346.07,0,0.05
01:16.5,2337.59,-52.05,-185.76,-156.86,52.17,-20.89,,01:16.5,2346.84,2.924,-0.03
01:16.6,2338.32,-51.37,-185.51,-158.88,52.08,-21.04,,01:16.6,2347.6,7.819,-0.01
01:16.6,2339.05,-50.69,-185.27,-160.84,52.15,-21.06,,01:16.6,2348.36,11.063,0.07
01:16.7,2339.78,-49.99,-185.07,-162.83,52.23,-21.02,,01:16.7,2348.82,12.287,0.03
01:16.8,2340.51,-49.29,-184.89,-164.86,52.33,-20.82,,01:16.8,2349.58,13.297,0.04
01:16.8,2341.24,-48.58,-184.73,-166.94,52.5,-20.51,,01:16.8,2350.35,13.113,0.17
01:16.8,2341.98,-47.86,-184.6,-169.03,52.67,-20.06,,01:16.8,2351.11,13.297,0.04
01:16.9,2342.71,-47.14,-184.49,-171.08,52.87,-19.38,,01:16.9,2351.87,16.784,0.03
01:16.9,2343.45,-46.41,-184.41,-173.14,53.18,-18.43,,01:16.9,2352.64,20.028,-0.06
01:17.0,2344.2,-45.67,-184.36,-175.13,53.59,-17.44,,01:17.0,2353.4,21.16,0.02
01:17.0,2344.95,-44.92,-184.33,-177.06,54.03,-16.75,,01:17.0,2354.16,22.078,-0.02
01:17.1,2345.71,-44.17,-184.32,-178.99,54.53,-16.34,,01:17.1,2354.92,23.975,0.07
01:17.2,2346.47,-43.41,-184.34,179.05,55.06,-15.93,,01:17.2,2355.69,25.781,-0.01
01:17.2,2347.24,-42.64,-184.39,177.1,55.7,-15.31,,01:17.2,2356.45,27.953,-0.01
01:17.3,2348.03,-41.86,-184.46,175.16,56.42,-14.39,,01:17.3,2357.21,30.156,0.07
01:17.3,2348.82,-41.08,-184.56,173.25,57.19,-13.19,,01:17.3,2358.18,31.381,-0.06
01:17.3,2349.62,-40.29,-184.68,171.47,58,-11.54,,01:17.3,2359.04,31.319,0
01:17.4,2350.44,-39.49,-184.82,169.81,58.85,-9.23,,01:17.4,2359.81,31.166,-0.01
01:17.5,2351.26,-38.69,-184.99,168.36,59.76,-6.73,,01:17.5,2360.57,31.105,-0.02
01:17.5,2352.1,-37.87,-185.18,167.31,60.69,-4.19,,01:17.5,2361.33,23.18,0.12
01:17.6,2352.95,-37.05,-185.38,166.64,61.01,-1.72,,01:17.6,2362.1,0.793,0.17
01:17.6,2353.79,-36.23,-185.58,166.35,60.91,0.81,,01:17.6,2363.06,0,0.01
01:17.7,2354.64,-35.41,-185.78,166.49,60.8,3.65,,01:17.7,2363.93,0,0
01:17.7,2355.48,-34.58,-185.96,167.07,60.68,6.56,,01:17.7,2364.79,0,0
01:17.7,2356.32,-33.76,-186.13,168.06,60.53,9.16,,01:17.7,2365.76,0,0.04
01:17.8,2357.16,-32.93,-186.29,169.42,60.37,11.31,,01:17.8,2366.52,0,0.01
01:17.8,2358,-32.11,-186.41,171.04,60.19,12.96,,01:17.8,2367.44,0,0.11
01:17.9,2358.84,-31.28,-186.52,172.78,60,14.09,,01:17.9,2368.35,0,-0.02
01:18.0,2359.67,-30.45,-186.59,174.63,59.79,14.61,,01:18.0,2369.12,0,0.01
01:18.0,2360.51,-29.62,-186.64,176.58,59.58,14.67,,01:18.0,2370.08,0,0.07
01:18.0,2361.34,-28.8,-186.66,178.54,59.38,14.67,,01:18.0,2370.95,0,0
01:18.1,2362.16,-27.97,-186.66,-107.55,59.18,14.68,,01:18.1,2371.71,0,0.06
01:18.2,2362.98,-27.16,-186.63,-177.62,58.95,14.67,,01:18.2,2372.47,0,0.02
01:18.2,2363.8,-26.34,-186.57,-175.54,58.71,14.65,,01:18.2,2373.24,0,0.04
01:18.3,2364.62,-25.53,-186.48,-173.42,58.5,14.64,,01:18.3,2374,0,0.06
01:18.3,2365.44,-24.73,-186.36,-171.37,58.29,14.73,,01:18.3,2374.97,0,0.09
01:18.3,2366.25,-23.93,-186.22,-169.44,58.06,14.84,,01:18.3,2375.83,0,-0.01
01:18.4,2367.05,-23.15,-186.05,-167.59,57.83,14.8,,01:18.4,2376.59,0,0.07
01:18.5,2367.86,-22.37,-185.85,-165.67,57.6,14.64,,01:18.5,2377.36,0,0.04
01:18.5,2368.66,-21.61,-185.63,-163.73,57.38,14.57,,01:18.5,2378.12,0,0.02
01:18.5,2369.46,-20.85,-185.38,-161.77,57.17,14.7,,01:18.5,2378.88,0,0.03
01:18.6,2370.25,-20.11,-185.11,-159.84,56.97,14.79,,01:18.6,2379.64,0,0.09
01:18.7,2371.05,-19.37,-184.81,-157.9,56.74,14.64,,01:18.7,2380.41,0,0.01
01:18.7,2371.83,-18.65,-184.49,-155.92,56.5,14.33,,01:18.7,2381.17,0,-0.04
01:18.7,2372.62,-17.95,-184.15,-153.86,56.28,13.93,,01:18.7,2381.93,0,0.05
01:18.8,2373.41,-17.26,-183.78,-151.76,56.07,13.82,,01:18.8,2382.7,0,0
01:18.8,2374.19,-16.59,-183.39,-149.79,55.86,13.82,,01:18.8,2383.46,1.521,0.01
01:18.9,2374.96,-15.93,-182.98,-147.89,55.86,13.77,,01:18.9,2384.22,15.989,-0.02
01:19.0,2375.75,-15.29,-182.54,-146.02,56.27,13.87,,01:19.0,2384.99,24.832,-0.02
01:19.0,2376.53,-14.65,-182.08,-144.21,56.9,14.09,,01:19.0,2385.75,28.993,-0.01
01:19.1,2377.33,-14.03,-181.59,-142.43,57.64,14.27,,01:19.1,2386.51,31.258,0.08
01:19.1,2378.14,-13.4,-181.08,-140.66,58.38,14.37,,01:19.1,2387.27,32.359,0.04
01:19.2,2378.96,-12.79,-180.54,-138.98,59.15,14.5,,01:19.2,2388.34,32.329,-0.02
01:19.2,2379.79,-12.18,-179.98,-137.43,59.94,14.55,,01:19.2,2389.11,32.329,0
01:19.3,2380.63,-11.58,-179.4,-135.95,60.71,14.52,,01:19.3,2389.87,32.573,-0.03
01:19.3,2381.48,-10.99,-178.79,-134.41,61.49,14.51,,01:19.3,2390.63,32.543,0.03
01:19.3,2382.34,-10.41,-178.16,-132.82,62.25,14.51,,01:19.3,2391.55,32.512,0.06
01:19.4,2383.21,-9.83,-177.51,-131.2,62.96,14.51,,01:19.4,2392.46,32.604,-0.03
01:19.5,2384.09,-9.27,-176.83,-129.61,63.65,14.5,,01:19.5,2393.22,32.42,0.05
01:19.5,2384.98,-8.72,-176.13,-128.09,64.36,14.41,,01:19.5,2394.29,32.451,0.11
01:19.6,2385.88,-8.18,-175.41,-126.63,65.07,14.22,,01:19.6,2395.06,32.726,0.07
01:19.6,2386.79,-7.65,-174.67,-125.21,65.8,14.02,,01:19.6,2395.92,33.278,0.03
01:19.7,2387.71,-7.14,-173.91,-123.78,66.54,13.97,,01:19.7,2396.89,35.909,0.14
01:19.7,2388.64,-6.64,-173.13,-122.31,67.36,13.97,,01:19.7,2397.65,40.162,-0.03
01:19.8,2389.58,-6.15,-172.32,-120.83,68.25,13.94,,01:19.8,2398.72,43.314,0.03
01:19.8,2390.54,-5.68,-171.49,-119.32,69.2,13.78,,01:19.8,2399.58,45.394,0.03
01:19.8,2391.51,-5.22,-170.64,-117.74,70.21,13.55,,01:19.8,2400.55,46.71,0.02
01:19.9,2392.49,-4.77,-169.77,-116.14,71.26,13.26,,01:19.9,2401.62,48.026,0
01:20.0,2393.49,-4.34,-168.87,-114.58,72.3,12.65,,01:20.0,2402.53,50.321,0.02
01:20.0,2394.5,-3.93,-167.95,-113.02,73.34,11.5,,01:20.0,2403.55,53.472,0.01
01:20.0,2395.53,-3.53,-167,-111.4,74.35,10.3,,01:20.0,2404.52,54.696,-0.04
01:20.1,2396.57,-3.15,-166.03,-109.75,75.3,9.6,,01:20.1,2405.69,56.165,-0.01
01:20.1,2397.62,-2.79,-165.04,-108.15,76.23,9.37,,01:20.1,2406.65,57.572,0.02
01:20.2,2398.69,-2.44,-164.04,-106.57,77.17,9.36,,01:20.2,2407.82,60.02,0.05
01:20.3,2399.76,-2.12,-163.01,-104.98,78.08,9.31,,01:20.3,2408.79,62.988,0
01:20.3,2400.85,-1.83,-161.96,-103.41,78.95,9.23,,01:20.3,2409.55,63.324,0.04
01:20.3,2401.95,-1.55,-160.89,-101.95,79.82,8.85,,01:20.3,2410.93,64.763,0
01:20.4,2403.07,-1.3,-159.8,-100.64,80.74,7.64,,01:20.4,2412.1,67.272,-0.01
01:20.4,2404.2,-1.07,-158.7,-99.36,81.69,5.85,,01:20.4,2413.21,68.986,-0.09
01:20.5,2405.34,-0.86,-157.58,-98.08,82.64,4.2,,01:20.5,2414.33,69.323,0.05
01:20.5,2406.49,-0.68,-156.44,-96.95,83.62,3.46,,01:20.5,2415.5,69.935,-0.01
01:20.6,2407.66,-0.51,-155.28,-96.05,84.71,3.33,,01:20.6,2416.77,72.749,-0.02
01:20.7,2408.84,-0.37,-154.1,-95.27,85.9,3.23,,01:20.7,2417.94,76.33,0.08
01:20.7,2410.04,-0.24,-152.91,-94.58,87.13,3.02,,01:20.7,2419.11,79.726,-0.02
01:20.8,2411.26,-0.14,-151.7,-94.01,88.39,2.78,,01:20.8,2420.23,82.633,-0.01
01:20.8,2412.5,-0.04,-150.46,-93.45,89.64,2.62,,01:20.8,2421.56,85.05,-0.06
01:20.8,2413.75,0.04,-149.21,-92.88,90.87,2.36,,01:20.8,2422.83,85.937,-0.07
01:20.9,2415.02,0.11,-147.94,-92.34,92.29,1.79,,01:20.9,2424.1,85.784,0.03
01:21.0,2416.32,0.17,-146.65,-91.9,93.9,1.29,,01:21.0,2425.42,86.059,0.06
01:21.0,2417.63,0.21,-145.34,-91.6,95.57,1.07,,01:21.0,2426.64,88.507,-0.04
01:21.1,2418.97,0.25,-144,-91.36,97.18,1.06,,01:21.1,2428.02,91.935,0.05
01:21.1,2420.33,0.29,-142.64,-91.05,98.29,1.03,,01:21.1,2429.39,94.902,0.07
01:21.2,2421.7,0.32,-141.27,-90.64,99.36,1.02,,01:21.2,2430.76,94.934,0.03
01:21.2,2423.09,0.34,-139.88,-90.26,100.65,0.96,,01:21.2,2432.14,95.117,0.04
01:21.2,2424.5,0.35,-138.47,-89.99,102.19,0.65,,01:21.2,2433.36,95.178,-0.03
01:21.3,2425.93,0.36,-137.04,-89.79,103.76,0.6,,01:21.3,2434.88,94.75,0.07
01:21.3,2427.38,0.36,-135.59,-89.57,105.27,0.53,,01:21.3,2436.41,95.056,0.02
01:21.4,2428.85,0.35,-134.12,-89.36,106.53,0.38,,01:21.4,2437.93,95.27,0.06
01:21.5,2430.34,0.34,-132.63,-89.19,107.95,0.51,,01:21.5,2439.46,95.055,0.01
